set_id,file_name,transition_center_time,human_rating,rater,verdict_info,engine_quality_score,phrase_beats_off,engine_label,comment,time_mmss,quelle
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),4093.7,,sebro,correct,,,,,68:14,nur_ground_truth
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),4692.5,,sebro,timing_off (Engine: 4704.9s -> korrigiert),,,,,78:12,nur_ground_truth
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),4964.9,,sebro,timing_off (Engine: 5070.0s -> korrigiert),,,,,82:45,nur_ground_truth
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),5370.5,,sebro,timing_off (Engine: 5401.6s -> korrigiert),,,,,89:30,nur_ground_truth
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),5591.2,,sebro,correct,,,,,93:11,nur_ground_truth
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),5751.3,,sebro,correct,,,,,95:51,nur_ground_truth
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),5997.1,,sebro,correct,,,,,99:57,nur_ground_truth
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),352.6,,sebro,missed (von dir markiert),,,,,5:53,missed
9330c3ec-a245-4f04-8c87-aba07d29afd5,(Ergebnis-JSON fehlt),3662.0,,sebro,missed (von dir markiert),,,,,61:02,missed
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),290.0,,sebro,correct,,,,,4:50,nur_ground_truth
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),976.5,,sebro,timing_off (Engine: 1043.6s -> korrigiert),,,,,16:16,nur_ground_truth
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),1266.7,,sebro,timing_off (Engine: 1221.0s -> korrigiert),,,,,21:07,nur_ground_truth
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),1432.6,,sebro,timing_off (Engine: 1530.0s -> korrigiert),,,,,23:53,nur_ground_truth
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),1724.9,,sebro,timing_off (Engine: 1739.6s -> korrigiert),,,,,28:45,nur_ground_truth
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),453.0,,sebro,missed (von dir markiert),,,,,7:33,missed
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),612.5,,sebro,missed (von dir markiert),,,,,10:12,missed
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),790.5,,sebro,missed (von dir markiert),,,,,13:11,missed
9af411b6-6abc-499c-9447-c4742fd90995,(Ergebnis-JSON fehlt),1969.0,,sebro,missed (von dir markiert),,,,,32:49,missed
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),228.1,,sebro,timing_off (Engine: 250.0s -> korrigiert),,,,,3:48,nur_ground_truth
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),374.8,,sebro,timing_off (Engine: 395.5s -> korrigiert),,,,,6:15,nur_ground_truth
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),709.0,,sebro,timing_off (Engine: 693.2s -> korrigiert),,,,,11:49,nur_ground_truth
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),1107.8,,sebro,correct,,,,,18:28,nur_ground_truth
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),1669.2,,sebro,timing_off (Engine: 1742.2s -> korrigiert),,,,,27:49,nur_ground_truth
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),894.6,,sebro,missed (von dir markiert),,,,,14:55,missed
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),1310.8,,sebro,missed (von dir markiert),,,,,21:51,missed
a156bceb-7fc9-4514-bbdd-8988788def66,(Ergebnis-JSON fehlt),1462.9,,sebro,missed (von dir markiert),,,,,24:23,missed
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),135.5,,sebro,timing_off (Engine: 169.6s -> korrigiert),,,,,2:16,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),522.5,,sebro,timing_off (Engine: 550.2s -> korrigiert),,,,,8:42,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),860.4,,sebro,correct,,,,,14:20,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),1178.6,,sebro,timing_off (Engine: 1231.8s -> korrigiert),,,,,19:39,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),1363.0,,sebro,timing_off (Engine: 1480.7s -> korrigiert),,,,,22:43,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),1645.5,,sebro,timing_off (Engine: 1669.6s -> korrigiert),,,,,27:26,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),1837.0,,sebro,correct,,,,,30:37,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),2135.8,,sebro,correct,,,,,35:36,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),2388.3,,sebro,timing_off (Engine: 2423.4s -> korrigiert),,,,,39:48,nur_ground_truth
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),2771.3,,sebro,missed (von dir markiert),,,,,46:11,missed
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),3290.7,,sebro,missed (von dir markiert),,,,,54:51,missed
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),3566.6,,sebro,missed (von dir markiert),,,,,59:27,missed
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),3780.1,,sebro,missed (von dir markiert),,,,,63:00,missed
a1637264-8524-4173-ac4b-9ddf3f99f7ef,(Ergebnis-JSON fehlt),3971.8,,sebro,missed (von dir markiert),,,,,66:12,missed
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),347.1,,sebro,correct,,,,,5:47,nur_ground_truth
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),522.4,,sebro,timing_off (Engine: 537.0s -> korrigiert),,,,,8:42,nur_ground_truth
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),809.8,,sebro,timing_off (Engine: 819.4s -> korrigiert),,,,,13:30,nur_ground_truth
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),970.0,,sebro,timing_off (Engine: 1028.2s -> korrigiert),,,,,16:10,nur_ground_truth
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),1118.4,,sebro,timing_off (Engine: 1206.7s -> korrigiert),,,,,18:38,nur_ground_truth
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),1472.9,,sebro,correct,,,,,24:33,nur_ground_truth
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),1659.5,,sebro,timing_off (Engine: 1651.9s -> korrigiert),,,,,27:39,nur_ground_truth
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),85.4,,sebro,missed (von dir markiert),,,,,1:25,missed
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),119.4,,sebro,missed (von dir markiert),,,,,1:59,missed
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),1279.7,,sebro,missed (von dir markiert),,,,,21:20,missed
a5ee0fde-765d-489a-a336-0c74060e3e0b,(Ergebnis-JSON fehlt),1848.8,,sebro,missed (von dir markiert),,,,,30:49,missed
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),215.0,,sebro,correct,,,,,3:35,nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),474.6,,sebro,timing_off (Engine: 490.0s -> korrigiert),,,,,7:55,nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),786.0,,sebro,correct,,,,,13:06,nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),903.0,,sebro,correct,,,,,15:03,nur_ground_truth
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),575.0,,sebro,missed (von dir markiert),,,,,9:35,missed
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),1246.1,,sebro,missed (von dir markiert),,,,,20:46,missed
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),1412.7,,sebro,missed (von dir markiert),,,,,23:33,missed
c6a613b5-0483-4106-9d73-e745dd72b4e5,(Ergebnis-JSON fehlt),1585.7,,sebro,missed (von dir markiert),,,,,26:26,missed
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),191.3,,sebro,timing_off (Engine: 96.0s -> korrigiert),,,,,3:11,nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),480.8,,sebro,timing_off (Engine: 490.0s -> korrigiert),,,,,8:01,nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),579.2,,sebro,timing_off (Engine: 786.0s -> korrigiert),,,,,9:39,nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),766.4,,sebro,timing_off (Engine: 903.0s -> korrigiert),,,,,12:46,nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),939.4,,sebro,timing_off (Engine: 1025.0s -> korrigiert),,,,,15:39,nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),1246.7,,sebro,timing_off (Engine: 1124.0s -> korrigiert),,,,,20:47,nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),1415.1,,sebro,timing_off (Engine: 1324.0s -> korrigiert),,,,,23:35,nur_ground_truth
d3b5cc14-1635-4f01-a1dc-451868d52a5c,(Ergebnis-JSON fehlt),1578.5,,sebro,missed (von dir markiert),,,,,26:19,missed
d684297d-f39e-4daa-8879-7b213dfa4272,(Ergebnis-JSON fehlt),175.3,,sebro,correct,,,,,2:55,nur_ground_truth
d684297d-f39e-4daa-8879-7b213dfa4272,(Ergebnis-JSON fehlt),376.7,,sebro,timing_off (Engine: 398.3s -> korrigiert),,,,,6:17,nur_ground_truth
d684297d-f39e-4daa-8879-7b213dfa4272,(Ergebnis-JSON fehlt),843.2,,sebro,correct,,,,,14:03,nur_ground_truth
d684297d-f39e-4daa-8879-7b213dfa4272,(Ergebnis-JSON fehlt),952.6,,sebro,timing_off (Engine: 1015.0s -> korrigiert),,,,,15:53,nur_ground_truth
d684297d-f39e-4daa-8879-7b213dfa4272,(Ergebnis-JSON fehlt),1135.9,,sebro,timing_off (Engine: 1181.7s -> korrigiert),,,,,18:56,nur_ground_truth
d684297d-f39e-4daa-8879-7b213dfa4272,(Ergebnis-JSON fehlt),1378.3,,sebro,correct,,,,,22:58,nur_ground_truth
d684297d-f39e-4daa-8879-7b213dfa4272,(Ergebnis-JSON fehlt),1673.9,,sebro,timing_off (Engine: 1687.9s -> korrigiert),,,,,27:54,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),215.9,,sebro,correct,,,,,3:36,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),360.0,,sebro,correct,,,,,6:00,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),655.6,,sebro,correct,,,,,10:56,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),742.4,,sebro,correct,,,,,12:22,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),856.9,,sebro,correct,,,,,14:17,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),897.7,,sebro,timing_off (Engine: 955.3s -> korrigiert),,,,,14:58,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),1231.3,,sebro,timing_off (Engine: 1260.3s -> korrigiert),,,,,20:31,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),1488.3,,sebro,timing_off (Engine: 1589.6s -> korrigiert),,,,,24:48,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),1662.7,,sebro,timing_off (Engine: 1754.4s -> korrigiert),,,,,27:43,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),1810.5,,sebro,timing_off (Engine: 1875.9s -> korrigiert),,,,,30:11,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),1941.4,,sebro,timing_off (Engine: 2037.1s -> korrigiert),,,,,32:21,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2277.9,,sebro,correct,,,,,37:58,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2507.2,,sebro,correct,,,,,41:47,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2582.4,,sebro,correct,,,,,43:02,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2601.2,,sebro,timing_off (Engine: 2699.2s -> korrigiert),,,,,43:21,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2844.7,,sebro,correct,,,,,47:25,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2842.7,,sebro,timing_off (Engine: 2980.0s -> korrigiert),,,,,47:23,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),3070.9,,sebro,timing_off (Engine: 3163.2s -> korrigiert),,,,,51:11,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),3284.4,,sebro,correct,,,,,54:44,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),3469.9,,sebro,correct,,,,,57:50,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),3541.6,,sebro,timing_off (Engine: 3643.3s -> korrigiert),,,,,59:02,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),3683.7,,sebro,timing_off (Engine: 3819.2s -> korrigiert),,,,,61:24,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4370.0,,sebro,correct,,,,,72:50,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4723.0,,sebro,correct,,,,,78:43,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4810.2,,sebro,correct,,,,,80:10,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4958.0,,sebro,correct,,,,,82:38,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),5117.8,,sebro,correct,,,,,85:18,nur_ground_truth
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),521.4,,sebro,missed (von dir markiert),,,,,8:41,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),1007.2,,sebro,missed (von dir markiert),,,,,16:47,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2313.5,,sebro,missed (von dir markiert),,,,,38:34,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2371.0,,sebro,missed (von dir markiert),,,,,39:31,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2684.8,,sebro,missed (von dir markiert),,,,,44:45,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),2979.0,,sebro,missed (von dir markiert),,,,,49:39,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),3817.8,,sebro,missed (von dir markiert),,,,,63:38,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),3904.7,,sebro,missed (von dir markiert),,,,,65:05,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4030.3,,sebro,missed (von dir markiert),,,,,67:10,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4146.7,,sebro,missed (von dir markiert),,,,,69:07,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4254.5,,sebro,missed (von dir markiert),,,,,70:54,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4495.9,,sebro,missed (von dir markiert),,,,,74:56,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),4580.3,,sebro,missed (von dir markiert),,,,,76:20,missed
e218afcd-8ce0-46b6-a53f-5ba8fbf3f383,(Ergebnis-JSON fehlt),5399.9,,sebro,missed (von dir markiert),,,,,90:00,missed
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),397.7,,sebro,timing_off (Engine: 481.6s -> korrigiert),,,,,6:38,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),600.8,,sebro,timing_off (Engine: 712.1s -> korrigiert),,,,,10:01,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),1086.4,,sebro,correct,,,,,18:06,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),1685.1,,sebro,correct,,,,,28:05,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),2079.3,,sebro,correct,,,,,34:39,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),2262.1,,sebro,correct,,,,,37:42,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),3065.0,,sebro,timing_off (Engine: 3189.7s -> korrigiert),,,,,51:05,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),3677.4,,sebro,correct,,,,,61:17,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),4152.1,,sebro,correct,,,,,69:12,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),4333.6,,sebro,correct,,,,,72:14,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),4797.7,,sebro,correct,,,,,79:58,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),5373.9,,sebro,correct,,,,,89:34,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),5701.2,,sebro,timing_off (Engine: 5840.9s -> korrigiert),,,,,95:01,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),6255.9,,sebro,correct,,,,,104:16,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),6609.6,,sebro,correct,,,,,110:10,nur_ground_truth
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),720.1,,sebro,missed (von dir markiert),,,,,12:00,missed
eb2a0257-3a8b-4aaf-9503-823bf1a70f0a,(Ergebnis-JSON fehlt),794.0,,sebro,missed (von dir markiert),,,,,13:14,missed
